Plot,cultivar,nutrient_treatment,asn.average,ln.asn.average,Grain85%,360.1,370.1,380.1,390.1,400.1,410.1,420.1,430.1,440.1,450.1,460.1,470.1,480.1,490.1,500.1,510.1,520.1,530.1,540.1,550.1,560.1,570.1,580.1,590.1,600.1,610.1,620.1,630.1,640.1,650.1,660.1,670.1,680.1,690.1,700.1,710.1,720.1,730.1,740.1,750.1,760.1,770.1,780.1,790.1,800.1,810.1,820.1,830.1,840.1,850.1,860.1,870.1,880.1,890.1,900.1,910.1,920.1,930.1,940.1,950.1,960.1,970.1,980.1,990.1,1000.1,NDVI.1,PSRI.1,360.2,370.2,380.2,390.2,400.2,410.2,420.2,430.2,440.2,450.2,460.2,470.2,480.2,490.2,500.2,510.2,520.2,530.2,540.2,550.2,560.2,570.2,580.2,590.2,600.2,610.2,620.2,630.2,640.2,650.2,660.2,670.2,680.2,690.2,700.2,710.2,720.2,730.2,740.2,750.2,760.2,770.2,780.2,790.2,800.2,810.2,820.2,830.2,840.2,850.2,860.2,870.2,880.2,890.2,900.2,910.2,920.2,930.2,940.2,950.2,960.2,970.2,980.2,990.2,1000.2,NDVI.2,PSRI.2,360.3,370.3,380.3,390.3,400.3,410.3,420.3,430.3,440.3,450.3,460.3,470.3,480.3,490.3,500.3,510.3,520.3,530.3,540.3,550.3,560.3,570.3,580.3,590.3,600.3,610.3,620.3,630.3,640.3,650.3,660.3,670.3,680.3,690.3,700.3,710.3,720.3,730.3,740.3,750.3,760.3,770.3,780.3,790.3,800.3,810.3,820.3,830.3,840.3,850.3,860.3,870.3,880.3,890.3,900.3,910.3,920.3,930.3,940.3,950.3,960.3,970.3,980.3,990.3,1000.3,NDVI.3,PSRI.3,360.4,370.4,380.4,390.4,400.4,410.4,420.4,430.4,440.4,450.4,460.4,470.4,480.4,490.4,500.4,510.4,520.4,530.4,540.4,550.4,560.4,570.4,580.4,590.4,600.4,610.4,620.4,630.4,640.4,650.4,660.4,670.4,680.4,690.4,700.4,710.4,720.4,730.4,740.4,750.4,760.4,770.4,780.4,790.4,800.4,810.4,820.4,830.4,840.4,850.4,860.4,870.4,880.4,890.4,900.4,910.4,920.4,930.4,940.4,950.4,960.4,970.4,980.4,990.4,1000.4,NDVI.4,PSRI.4,360.5,370.5,380.5,390.5,400.5,410.5,420.5,430.5,440.5,450.5,460.5,470.5,480.5,490.5,500.5,510.5,520.5,530.5,540.5,550.5,560.5,570.5,580.5,590.5,600.5,610.5,620.5,630.5,640.5,650.5,660.5,670.5,680.5,690.5,700.5,710.5,720.5,730.5,740.5,750.5,760.5,770.5,780.5,790.5,800.5,810.5,820.5,830.5,840.5,850.5,860.5,870.5,880.5,890.5,900.5,910.5,920.5,930.5,940.5,950.5,960.5,970.5,980.5,990.5,1000.5,NDVI.5,PSRI.5,360.6,370.6,380.6,390.6,400.6,410.6,420.6,430.6,440.6,450.6,460.6,470.6,480.6,490.6,500.6,510.6,520.6,530.6,540.6,550.6,560.6,570.6,580.6,590.6,600.6,610.6,620.6,630.6,640.6,650.6,660.6,670.6,680.6,690.6,700.6,710.6,720.6,730.6,740.6,750.6,760.6,770.6,780.6,790.6,800.6,810.6,820.6,830.6,840.6,850.6,860.6,870.6,880.6,890.6,900.6,910.6,920.6,930.6,940.6,950.6,960.6,970.6,980.6,990.6,1000.6,NDVI.6,PSRI.6
1,Elicit,N100_S20_+P_+K,1.832774571,0.605329309,3.478733032,0.0330875,0.0339947,0.0349422,0.0366087,0.0390781,0.0416874,0.0447108,0.0473714,0.0494075,0.0515772,0.0530677,0.0539857,0.0547123,0.0563259,0.0614708,0.0724558,0.089499,0.105976,0.116613,0.123121,0.125638,0.122807,0.118249,0.116015,0.115858,0.113956,0.111011,0.110994,0.107542,0.0997776,0.0934976,0.0861521,0.0882115,0.118888,0.174566,0.220538,0.258077,0.287876,0.30603,0.316834,0.3236,0.327779,0.331366,0.335665,0.33966,0.343252,0.348218,0.35059,0.354911,0.357477,0.360526,0.363142,0.368089,0.372058,0.374782,0.382504,0.382286,0.390787,0.40316,0.412621,0.405416,0.40191,0.397753,0.399997,0.409937,0.579522258,0.084399717,0.0278193,0.027362,0.027088,0.0272652,0.0283093,0.0302517,0.032854,0.0352592,0.0369587,0.0382489,0.0388804,0.0392257,0.0396249,0.0403494,0.0421595,0.0460908,0.0537343,0.0627917,0.0688771,0.0727677,0.0738349,0.0712309,0.0682523,0.0670566,0.0668889,0.0659438,0.0646646,0.0646369,0.0639448,0.0621894,0.0607749,0.0594823,0.0607985,0.0692577,0.0925758,0.125381,0.165202,0.212864,0.253797,0.280822,0.29417,0.301186,0.304713,0.306905,0.309072,0.311243,0.312703,0.314739,0.317156,0.319191,0.321231,0.323596,0.324894,0.32588,0.327323,0.328081,0.330454,0.334679,0.337579,0.336244,0.329127,0.329739,0.331454,0.335628,0.344858,0.667323737,0.066373005,0.030588,0.030486,0.029181,0.028353,0.02881,0.030468,0.032871,0.034588,0.035327,0.035709,0.035769,0.035582,0.035347,0.035311,0.036057,0.03883,0.045062,0.052559,0.056933,0.059075,0.058551,0.054706,0.05065,0.048463,0.047485,0.045964,0.044115,0.04344,0.042276,0.040278,0.038615,0.037194,0.037722,0.043805,0.063249,0.094085,0.135767,0.191138,0.243148,0.279785,0.298773,0.307341,0.310962,0.313292,0.316001,0.317744,0.319421,0.320763,0.321334,0.322954,0.324797,0.325862,0.327494,0.328056,0.328938,0.327844,0.328087,0.331305,0.328055,0.324132,0.310505,0.30754,0.309314,0.31589,0.320441,0.783634,0.005948,0.030713,0.029185,0.028065,0.027305,0.027683,0.029099,0.031191,0.0327,0.033418,0.033942,0.034113,0.034111,0.034096,0.034267,0.03537,0.038521,0.044972,0.052363,0.05695,0.059408,0.05945,0.056409,0.052905,0.051169,0.050398,0.048997,0.047407,0.047001,0.045619,0.043352,0.04137,0.03959,0.04046,0.048997,0.069916,0.09812,0.133308,0.176845,0.214647,0.240002,0.255195,0.259574,0.263107,0.266084,0.268133,0.269845,0.271846,0.2736,0.274587,0.27685,0.277259,0.27894,0.281458,0.281424,0.282361,0.283189,0.284674,0.28816,0.29503,0.292339,0.275912,0.271532,0.272662,0.269857,0.280851,0.733437,0.021209,0.0246939,0.024531,0.0240003,0.0239217,0.0248053,0.0265107,0.0287427,0.0309243,0.0327499,0.0343867,0.0358937,0.0372677,0.0384909,0.0399127,0.0421948,0.0460458,0.051841,0.0577096,0.0622363,0.0658416,0.0683811,0.0693334,0.0697306,0.0707328,0.0721104,0.0730373,0.0736538,0.0748889,0.0752896,0.0745291,0.0741351,0.0732663,0.075138,0.084604,0.10289,0.121091,0.138003,0.154082,0.165932,0.173957,0.179618,0.183681,0.187543,0.190936,0.194233,0.197255,0.200581,0.203539,0.205638,0.20795,0.210734,0.212774,0.214818,0.216241,0.218187,0.219759,0.220809,0.223278,0.221274,0.224225,0.218709,0.216318,0.217234,0.219664,0.221019,0.427914467,0.189375535,0.0303731,0.029387,0.0289581,0.0288513,0.0295858,0.0306756,0.0322532,0.0339245,0.0356963,0.0377763,0.0399202,0.0420839,0.044188,0.0463072,0.0489243,0.052581,0.0578346,0.0630884,0.0670654,0.0702355,0.0724515,0.0733508,0.0738608,0.0748891,0.0763338,0.0774669,0.0784282,0.079962,0.080872,0.081002,0.081389,0.0814644,0.0834988,0.0908777,0.10477,0.118386,0.130051,0.140028,0.14685,0.151536,0.154828,0.157882,0.160285,0.162901,0.165301,0.16789,0.170125,0.172563,0.174486,0.176869,0.178777,0.180686,0.182737,0.184377,0.186537,0.188297,0.189507,0.191488,0.196998,0.198371,0.19461,0.19528,0.197076,0.198333,0.20237,0.314976631,0.228160305
2,Invicta,N100_S20_+P_+K,2.398899893,0.875003057,4.159315764,0.0338905,0.0340978,0.0349175,0.0364208,0.0386538,0.0411936,0.044276,0.0471564,0.0493937,0.0516923,0.0532564,0.0542597,0.0550999,0.056794,0.0619335,0.0729197,0.0902131,0.107291,0.118651,0.125777,0.128669,0.125881,0.121217,0.118979,0.11883,0.116847,0.113884,0.113903,0.110764,0.103335,0.0972999,0.0902724,0.0925141,0.122473,0.177542,0.223319,0.260755,0.290358,0.30795,0.318721,0.326,0.329565,0.333137,0.337323,0.341528,0.344947,0.350168,0.352555,0.356119,0.35861,0.361086,0.36388,0.368065,0.372467,0.37519,0.382845,0.383529,0.392022,0.40729,0.417992,0.411737,0.403931,0.399307,0.40493,0.409645,0.565305481,0.095947867,0.0319806,0.0315067,0.0313905,0.0317316,0.0326877,0.0341898,0.0363621,0.0386887,0.0406639,0.0423376,0.0432889,0.0439456,0.0446662,0.0458178,0.0481052,0.0523594,0.0595059,0.0675304,0.0733485,0.0776019,0.0797332,0.0789714,0.0777091,0.0776529,0.0782305,0.0780557,0.0775581,0.0780738,0.0779396,0.0767519,0.075718,0.0746572,0.0762551,0.0849292,0.105185,0.130299,0.158481,0.190363,0.216841,0.234341,0.243304,0.248772,0.252113,0.254486,0.25693,0.259292,0.261188,0.263618,0.266048,0.268206,0.270405,0.27297,0.274584,0.276224,0.278283,0.279587,0.282113,0.286777,0.290664,0.290714,0.286975,0.287917,0.289876,0.293557,0.302604,0.535551109,0.120123666,0.020641,0.020974,0.020393,0.019961,0.020499,0.021821,0.023994,0.025877,0.027037,0.027807,0.028199,0.028324,0.028419,0.028724,0.029868,0.032969,0.03929,0.046692,0.051272,0.053841,0.053995,0.051081,0.047873,0.046289,0.045746,0.044672,0.043246,0.042917,0.0421,0.04038,0.038975,0.037681,0.038371,0.044758,0.063556,0.091718,0.128456,0.175682,0.218876,0.248915,0.264526,0.2724,0.276092,0.27873,0.281744,0.283927,0.286046,0.287746,0.288752,0.290612,0.292621,0.294116,0.296126,0.297068,0.298317,0.298044,0.29869,0.30193,0.300184,0.296723,0.285493,0.282001,0.284468,0.289887,0.295166,0.75596,0.034157,0.021625,0.020852,0.02019,0.019852,0.020392,0.021828,0.024032,0.025815,0.026895,0.02773,0.02817,0.028359,0.028553,0.028898,0.030226,0.033743,0.040741,0.048751,0.053686,0.056349,0.056379,0.053118,0.049372,0.047547,0.046768,0.045295,0.043617,0.043214,0.041908,0.03967,0.037669,0.03591,0.036903,0.045599,0.067301,0.097096,0.135038,0.182693,0.224287,0.252553,0.269939,0.275335,0.278851,0.282515,0.28514,0.287496,0.290339,0.292055,0.292564,0.29482,0.29528,0.297142,0.299935,0.300259,0.302591,0.303956,0.30539,0.309626,0.317996,0.314656,0.295136,0.289256,0.290564,0.286542,0.298021,0.766256,0.026436,0.0195919,0.0203111,0.020093,0.0200678,0.0208453,0.0222479,0.0242118,0.0263235,0.0282835,0.0301881,0.0319643,0.0336121,0.0351481,0.0368568,0.0393737,0.0433973,0.0493368,0.0554033,0.0600676,0.0638115,0.0664285,0.0673591,0.0677034,0.0687007,0.0702294,0.0712258,0.0718439,0.0731956,0.0737791,0.073122,0.07267,0.0717727,0.073779,0.0837782,0.103757,0.124326,0.143602,0.162555,0.176807,0.186625,0.193043,0.199118,0.203735,0.208162,0.212482,0.216402,0.220644,0.224742,0.227832,0.23102,0.234957,0.237795,0.240755,0.242731,0.245577,0.247893,0.249927,0.25174,0.24952,0.254309,0.248836,0.246037,0.247337,0.251293,0.254116,0.468286285,0.184355258,0.0200345,0.0201294,0.0199361,0.0200182,0.0206477,0.0213245,0.0223086,0.0233524,0.0244873,0.025912,0.0273526,0.0288107,0.0302803,0.0318821,0.0340098,0.037223,0.0420203,0.0468268,0.0503028,0.0529753,0.0547075,0.0550612,0.0550812,0.05564,0.0566351,0.0573674,0.0579279,0.0590616,0.0595959,0.0593642,0.0594988,0.0593884,0.0611419,0.0680793,0.0818723,0.0961683,0.108768,0.119672,0.127043,0.132016,0.135471,0.138562,0.140987,0.143629,0.146102,0.148742,0.151087,0.153512,0.155458,0.157836,0.159765,0.161772,0.163794,0.165544,0.167826,0.169899,0.171142,0.173359,0.178061,0.179127,0.176504,0.177327,0.178854,0.179661,0.18377,0.395020702,0.2055213
3,Arkeos,N100_S20_+P_+K,3.074627222,1.123164745,1.617256755,0.029734,0.0310039,0.0316695,0.0330188,0.0349412,0.0372416,0.0401569,0.0429216,0.0450034,0.0471256,0.0485363,0.0493634,0.0500442,0.0515461,0.0562833,0.0665946,0.0830644,0.0995042,0.110152,0.116583,0.118831,0.115499,0.110474,0.10793,0.107508,0.105336,0.102299,0.102009,0.0988994,0.0919592,0.0862133,0.0796419,0.0815943,0.108871,0.160566,0.205548,0.244159,0.276896,0.297088,0.309177,0.31634,0.320267,0.323658,0.327438,0.331105,0.334291,0.338936,0.340962,0.344857,0.347045,0.349686,0.352005,0.356134,0.359898,0.362173,0.369689,0.368883,0.376427,0.386057,0.397573,0.389013,0.384933,0.378033,0.38551,0.389517,0.597316042,0.081865727,0.0336555,0.0331417,0.0329437,0.0332915,0.0343318,0.03593,0.0381619,0.0406078,0.0427507,0.0445938,0.0456034,0.046281,0.0470394,0.0482958,0.0508215,0.0554799,0.0631551,0.0716163,0.0777832,0.0823692,0.084779,0.0841774,0.0828947,0.0828034,0.0832916,0.0829739,0.0823213,0.0827515,0.0823509,0.0807222,0.0793606,0.0777915,0.0792305,0.0887807,0.11038,0.136599,0.166516,0.200932,0.230101,0.249719,0.260183,0.26619,0.269765,0.272317,0.274864,0.277385,0.279347,0.281453,0.283609,0.285534,0.287539,0.289908,0.291173,0.292614,0.294657,0.295619,0.297755,0.302395,0.30484,0.30361,0.298413,0.299004,0.300406,0.303563,0.312933,0.545951166,0.113763871,0.027411,0.027481,0.026804,0.026368,0.026947,0.028316,0.030465,0.032315,0.033552,0.034445,0.034916,0.0351,0.035241,0.035598,0.036838,0.040069,0.04629,0.05348,0.058006,0.060671,0.061082,0.058615,0.05571,0.054238,0.053749,0.052695,0.051228,0.050887,0.050051,0.048241,0.046615,0.045009,0.045606,0.052389,0.071123,0.0977,0.131322,0.173927,0.212604,0.23966,0.25355,0.261177,0.264629,0.267197,0.270162,0.272286,0.274375,0.276085,0.27723,0.279061,0.280958,0.282516,0.284358,0.285436,0.286434,0.28631,0.28722,0.289541,0.287188,0.284168,0.273997,0.271558,0.273175,0.278699,0.283609,0.705989,0.036586,0.028664,0.027189,0.02635,0.025836,0.0263,0.027618,0.029691,0.031357,0.032473,0.033445,0.034036,0.034378,0.034718,0.035242,0.036861,0.04075,0.047787,0.055353,0.060109,0.062909,0.063514,0.061264,0.058338,0.056904,0.056392,0.05514,0.053628,0.053306,0.051925,0.049451,0.047209,0.044992,0.045777,0.055382,0.07693,0.102704,0.131799,0.165675,0.193705,0.212222,0.222495,0.227979,0.231168,0.234258,0.236781,0.238816,0.240805,0.243247,0.244961,0.247565,0.248693,0.250768,0.253385,0.253795,0.254437,0.255336,0.257679,0.259513,0.265973,0.263796,0.249021,0.24681,0.248583,0.246631,0.257302,0.669414,0.042012,0.0360982,0.0359427,0.035537,0.0355068,0.0365189,0.0383909,0.0410273,0.0440042,0.047167,0.0507428,0.0547701,0.0590312,0.063256,0.0674744,0.0720195,0.0775456,0.0844983,0.0914282,0.0971176,0.102035,0.106115,0.108824,0.111073,0.114002,0.117325,0.120282,0.123035,0.126299,0.128966,0.130691,0.132584,0.133933,0.137698,0.14754,0.164576,0.180729,0.194974,0.207542,0.216326,0.222757,0.228107,0.233097,0.237393,0.241783,0.246002,0.250028,0.254781,0.258923,0.261781,0.264861,0.268922,0.271964,0.275368,0.277883,0.28214,0.285125,0.287927,0.292067,0.293715,0.301841,0.29805,0.295701,0.296339,0.299125,0.30044,0.265788835,0.294843709,0.0338382,0.0330977,0.0329345,0.0333148,0.0347081,0.0363761,0.0383264,0.0400099,0.0415437,0.0433865,0.0452868,0.0471758,0.049092,0.0510598,0.0537312,0.0580815,0.0653724,0.0730692,0.0781412,0.0815032,0.0829788,0.0819465,0.0805299,0.08038,0.0811879,0.0815407,0.0816355,0.0827449,0.0831601,0.0826458,0.0826073,0.0824655,0.0845302,0.0927363,0.112378,0.135603,0.157997,0.177844,0.190387,0.197727,0.202241,0.205113,0.207402,0.210037,0.212372,0.215031,0.217334,0.219764,0.221517,0.224024,0.225987,0.227936,0.229953,0.23167,0.234157,0.23617,0.237326,0.239928,0.246971,0.247756,0.242265,0.242626,0.244944,0.245975,0.250702,0.420891563,0.155765272
4,Barrel,N100_S20_+P_+K,1.958392597,0.671264984,5.476742871,0.0294855,0.0303945,0.0308368,0.0319841,0.0337628,0.0363754,0.0396977,0.0428382,0.0450591,0.0470978,0.0483879,0.0491336,0.0497152,0.0510879,0.0555683,0.0655772,0.0820801,0.0987572,0.109237,0.115179,0.116925,0.112939,0.107484,0.104929,0.104499,0.10239,0.0993436,0.0991453,0.0961595,0.0894033,0.083733,0.0774892,0.0795609,0.10636,0.160263,0.210434,0.25625,0.296891,0.322457,0.337556,0.346186,0.35029,0.353358,0.357355,0.360952,0.363864,0.368856,0.370667,0.374072,0.37618,0.378791,0.380919,0.385073,0.388934,0.390807,0.39864,0.397762,0.407383,0.419572,0.432366,0.419534,0.414841,0.406289,0.413733,0.417906,0.632444322,0.071077392,0.0228396,0.0231785,0.0229668,0.0232467,0.0241827,0.0258026,0.0279879,0.0300299,0.031552,0.0327682,0.0334107,0.0337832,0.0342046,0.0349142,0.0366658,0.0404728,0.0476727,0.0560115,0.0614968,0.0649652,0.0658908,0.0634848,0.060744,0.0596464,0.0595131,0.0586821,0.0575337,0.0575069,0.056894,0.0552635,0.0539057,0.0526345,0.0538783,0.0619103,0.0839272,0.115094,0.154592,0.204948,0.251011,0.283041,0.300177,0.307729,0.311924,0.314504,0.316832,0.319072,0.320899,0.322558,0.324419,0.326274,0.328052,0.330293,0.331327,0.332075,0.334,0.334459,0.335999,0.33974,0.340241,0.336575,0.327515,0.326995,0.328069,0.332373,0.342028,0.705423941,0.060812744,0.022248,0.022801,0.022038,0.021612,0.022352,0.024046,0.026476,0.02827,0.029164,0.029714,0.029903,0.029829,0.029721,0.029782,0.0307,0.033762,0.040554,0.048766,0.053479,0.055709,0.055049,0.050737,0.046274,0.043928,0.042888,0.041319,0.039433,0.038799,0.037583,0.035529,0.033913,0.032526,0.033217,0.039803,0.061312,0.096564,0.146981,0.217938,0.288339,0.340357,0.368772,0.381569,0.387127,0.391088,0.395231,0.398331,0.401368,0.403107,0.403877,0.40628,0.408656,0.410593,0.41258,0.413852,0.414807,0.414166,0.414398,0.41656,0.410327,0.401457,0.38309,0.377695,0.378837,0.386135,0.393363,0.841952,0.007395,0.020495,0.019725,0.018935,0.018541,0.019236,0.020894,0.023077,0.024625,0.025378,0.025879,0.026045,0.026014,0.025952,0.026033,0.026898,0.029616,0.035551,0.042505,0.046608,0.048508,0.048001,0.044398,0.040586,0.038576,0.037689,0.036257,0.034602,0.034002,0.03276,0.030774,0.029119,0.027727,0.028351,0.034832,0.053708,0.082337,0.120419,0.172955,0.22345,0.258612,0.276358,0.285404,0.290714,0.293824,0.296265,0.297588,0.29813,0.301145,0.303754,0.306961,0.307769,0.309741,0.312279,0.31095,0.308274,0.307171,0.308589,0.307269,0.307766,0.302434,0.28471,0.282741,0.284847,0.284248,0.297261,0.822288,0.005619,0.0215409,0.0218064,0.0215701,0.0215676,0.022597,0.0243435,0.0267406,0.0291719,0.0313569,0.0334098,0.035388,0.037237,0.0389493,0.0408163,0.0435372,0.0478649,0.0540513,0.0602676,0.0650531,0.0689035,0.071663,0.0728529,0.0734567,0.0746717,0.0763993,0.0776593,0.0785453,0.0800732,0.0806605,0.0798688,0.0795546,0.078634,0.0809247,0.0921384,0.113267,0.133862,0.152364,0.170054,0.183075,0.192122,0.198192,0.204377,0.209016,0.213627,0.218229,0.222354,0.22696,0.231263,0.234429,0.23782,0.241998,0.245017,0.248064,0.250486,0.253335,0.255766,0.258027,0.259665,0.258611,0.262201,0.254924,0.253086,0.253827,0.25827,0.260587,0.441784475,0.194602909,0.0255032,0.0251212,0.0249049,0.0249401,0.0256814,0.0266701,0.0281051,0.029745,0.0315645,0.0336917,0.03594,0.0382471,0.0405025,0.0427369,0.0453193,0.0485897,0.052949,0.0571523,0.0604735,0.0632494,0.0654526,0.0667512,0.0678006,0.0691464,0.0708097,0.0722867,0.073657,0.0754375,0.0767252,0.0773626,0.078375,0.0790841,0.0814231,0.0879599,0.0992244,0.110006,0.118957,0.126389,0.131661,0.135682,0.138848,0.142204,0.144922,0.147884,0.150682,0.153638,0.156301,0.159139,0.161379,0.164089,0.166408,0.168642,0.171107,0.173067,0.175602,0.177836,0.179436,0.181793,0.186689,0.188392,0.185602,0.187532,0.189231,0.190408,0.193682,0.280540202,0.266091302
5,Horatio,N100_S20_+P_+K,1.674105237,0.515269223,5.321074485,0.0317237,0.0329316,0.0331976,0.0341436,0.0357535,0.0379463,0.0408861,0.0439967,0.0465125,0.048573,0.0498019,0.0506135,0.0513053,0.052732,0.0564748,0.064116,0.0764073,0.0893509,0.0985583,0.104772,0.107973,0.106873,0.10453,0.103982,0.104781,0.104203,0.102915,0.103651,0.102532,0.0986033,0.0949174,0.0906404,0.0929898,0.113975,0.15319,0.1895,0.223808,0.25582,0.277339,0.290797,0.298549,0.302764,0.306163,0.3099,0.313412,0.316177,0.320357,0.322378,0.325814,0.327903,0.330234,0.332669,0.336327,0.339782,0.342235,0.348491,0.348877,0.356649,0.366788,0.380647,0.37101,0.370518,0.363025,0.372625,0.374578,0.534064148,0.125568696,0.0330792,0.0324017,0.0322546,0.0326645,0.0336875,0.0351514,0.0372822,0.0396125,0.0417365,0.0435081,0.0444577,0.0450935,0.0458392,0.0469895,0.0491858,0.053028,0.0592218,0.0664027,0.0718866,0.076143,0.0786103,0.0786782,0.0782795,0.0787402,0.0796412,0.0797954,0.079697,0.080411,0.0806722,0.0800796,0.0794987,0.078852,0.0805984,0.0880126,0.105071,0.126818,0.152251,0.182354,0.208407,0.226097,0.234849,0.240947,0.244051,0.246242,0.248542,0.250817,0.25247,0.254618,0.256876,0.258805,0.26091,0.263187,0.264511,0.265995,0.26778,0.26904,0.271724,0.275663,0.280295,0.280126,0.276661,0.277644,0.27884,0.28276,0.291401,0.503474209,0.138934174,0.024722,0.025115,0.024306,0.023888,0.024527,0.026054,0.028456,0.030422,0.031624,0.032437,0.032835,0.032938,0.033019,0.033302,0.034456,0.037683,0.044361,0.052404,0.057407,0.060181,0.060302,0.057038,0.053485,0.051724,0.051049,0.049859,0.048275,0.047905,0.046966,0.045098,0.043541,0.042161,0.042912,0.049876,0.070723,0.102937,0.146746,0.205486,0.261262,0.301274,0.322452,0.332638,0.337206,0.340516,0.344179,0.346636,0.349279,0.351001,0.351946,0.354108,0.356216,0.357949,0.359967,0.360797,0.362301,0.361555,0.36206,0.365608,0.360844,0.355988,0.34037,0.337102,0.339473,0.345285,0.350315,0.774217,0.028067,0.023154,0.022145,0.021236,0.020736,0.021136,0.0224,0.024274,0.025666,0.026424,0.027,0.027244,0.027283,0.027334,0.027509,0.028521,0.03141,0.037324,0.044164,0.048336,0.050507,0.050378,0.047336,0.043937,0.042186,0.041414,0.04004,0.038475,0.037984,0.036775,0.034747,0.032954,0.031345,0.032046,0.039302,0.058164,0.084745,0.118757,0.163101,0.203593,0.231531,0.246286,0.25353,0.257445,0.260475,0.262785,0.264489,0.265832,0.268236,0.269938,0.272516,0.273286,0.275123,0.277551,0.277254,0.276749,0.276919,0.278792,0.279548,0.28361,0.279492,0.262748,0.260192,0.261818,0.259824,0.27156,0.778606,0.015224,0.0226173,0.0230911,0.0228461,0.02292,0.0238439,0.0253539,0.0273327,0.0292831,0.0310172,0.0326618,0.0341699,0.0355066,0.0367817,0.0382535,0.0406244,0.0446791,0.0509374,0.0573659,0.0621181,0.0657425,0.0680753,0.0685202,0.0683338,0.0689076,0.0699981,0.0705679,0.0707839,0.0717688,0.07198,0.070914,0.070091,0.0688255,0.0704893,0.0803424,0.100399,0.120678,0.139215,0.156415,0.168562,0.17654,0.181833,0.186202,0.189818,0.193205,0.196537,0.199454,0.202759,0.205784,0.207972,0.21029,0.213119,0.215213,0.217429,0.21889,0.220849,0.222717,0.223974,0.226409,0.223745,0.228398,0.222734,0.220123,0.221012,0.224456,0.225992,0.458414728,0.169167894,0.0270953,0.026242,0.0258938,0.0257462,0.0263638,0.0272531,0.0285281,0.0299515,0.0314535,0.033333,0.0353372,0.0373866,0.0394136,0.041456,0.0438862,0.0472442,0.0521849,0.0571411,0.0607266,0.0634571,0.0652495,0.0656792,0.0658429,0.0666056,0.0678473,0.0688352,0.0696789,0.0710824,0.0719411,0.0721189,0.0726761,0.0730219,0.0749933,0.081442,0.0944052,0.108479,0.121423,0.132733,0.140324,0.145264,0.148671,0.151559,0.154013,0.156632,0.159043,0.161676,0.164007,0.166447,0.168447,0.170891,0.172914,0.17491,0.176941,0.17856,0.180757,0.182561,0.183745,0.185724,0.19123,0.192328,0.188537,0.188818,0.190655,0.191639,0.195545,0.345054699,0.214141838
